300;;0785806180;;American Antiques and Collectibles;;Book;;939821;;0;;4;;0,,,,,,,
301;;0843166312;;Kaleidoscope (Doodle Art Super Tubes);;Book;;1643634;;0;;1;;0,,,,,,,
302;;0062514547;;Slowing Down to the Speed of Life;;Book;;13592;;5;;7;;14,,,,,,,
303;;B0000506TM;;Singin' Some Soul;;Music;;72828;;5;;6;;2,,,,,,,
304;;042512911X;;The Vision;;Book;;155490;;5;;5;;5,,,,,,,
305;;0195019636;;The Medieval Vision;;Book;;741250;;5;;1;;1,,,,,,,
306;;6304702329;;Before Sunrise;;Video;;69930;;5;;6;;178,,,,,,,
307;;0195039343;;Manic-Depressive Illness;;Book;;44292;;5;;6;;16,,,,,,,
308;;B00006LU76;;Wing Chun Kung Fu;;DVD;;49525;;0;;9;;4,,,,,,,
309;;0380732734;;The Death of an Irish Politician (Peter McGarr Mysteries (Paperback));;Book;;450850;;5;;3;;9,,,,,,,
310;;1566702895;;Biofiltration for Air Pollution Control;;Book;;847837;;0;;3;;2,,,,,,,
311;;0700609024;;Changing Urban Education (Studies in Government and Public Policy);;Book;;328139;;5;;7;;0,,,,,,,
312;;B00006LU75;;The Cat - Gogen Yamaguchi, 10th Dan;;DVD;;18879;;5;;9;;5,,,,,,
313;;0804833575;;Guri and Gura's Special Gift;;Book;;544000;;5;;1;;0,,,,,,,
314;;1893554627;;Diversity;;Book;;277222;;5;;4;;10,,,,,,,
315;;8480883707;;Manual de outsourcing;;Book;;3053395;;0;;5;;0,,,,,,,
316;;0802806929;;Resurrection and Moral Order;;Book;;425828;;5;;1;;1,,,,,,,
317;;0873525825;;Assessment of Writing;;Book;;1041229;;5;;2;;0,,,,,,,
318;;B000068GAS;;Roadside (2001 Off-Broadway Cast);;Music;;142832;;5;;6;;2,,,,,,,
319;;0966333209;;Take Me Out to the Ballpark;;Book;;1523644;;0;;0;;0,,,,,,,
320;;B000002NH0;;Cowboy;;Music;;31140;;5;;21;;51,,,,,,,
321;;0345406672;;Intimate Worlds;;Book;;141866;;5;;4;;2,,,,,,,
322;;0807403563;;What Happens After I Die?;;Book;;137083;;5;;1;;3,,,,,,,
323;;0672320789;;ActionScripting in Flash;;Book;;333202;;5;;6;;19,,,,,,,
324;;B000068GAK;;Libre;;Music;;7667;;5;;2;;22,,,,,,,
325;;1576239675;;Standards;;Book;;747918;;0;;2;;1,,,,,,,
326;;0312119119;;Up The Agency;;Book;;23075;;5;;3;;4,,,,,,,
327;;1884834353;;Star Power for Preschoolers;;Book;;435869;;3;;3;;1,,,,,,,
328;;1563824035;;Do It Yourself! Credit Repair (E-Z Legal Guide);;Book;;295070;;0;;5;;3,,,,,,,
329;;0736649417;;James Joyce (Penguin Lives (Audio));;Book;;1204592;;5;;10;;14,,,,,,,
330;;0553138057;;Logan's Search (Logan Series, 3rd Book);;Book;;785276;;0;;2;;1,,,,,,
331;;1876778911;;Practical Skywatching (Nature Companion Series);;Book;;242995;;5;;1;;4,,,,,,,
332;;0789780127;;Absolute Beginner's Guide to Computers and the Internet;;Book;;172559;;0;;4;;0,,,,,,,
333;;1578064295;;Steven Soderbergh;;Book;;117950;;2;;4;;1,,,,,,,
334;;0743445643;;Cathedral (Star Trek Deep Space Nine;;Book;;235051;;5;;4;;16,,,,,,,
335;;0840733208;;Getting Ready for Marriage Workbook;;Book;;7013;;5;;5;;14,,,,,,,
336;;1563240904;;Beyond the Twin Deficits;;Book;;2517409;;0;;3;;0,,,,,,,
337;;0738810991;;The Face of the River;;Book;;1892317;;0;;2;;3,,,,,,,
338;;0879059788;;Ordinary Mary's Extraordinary Deed;;Book;;140823;;5;;4;;0,,,,,,,
339;;0887393012;;The Crossbow Murder;;Book;;2944212;;0;;1;;0,,,,,,,
340;;043939886X;;When I Grow Up I Want To Be Me;;Book;;204931;;5;;4;;1,,,,,,,
341;;0198164998;;Liszt (Master Musicians Series);;Book;;340335;;5;;6;;1,,,,,,,
342;;0443071209;;Clinical Reflexology;;Book;;596600;;0;;5;;0,,,,,,,
343;;0131100262;;Women's Health;;Book;;80146;;5;;4;;1,,,,,,,
344;;1587620685;;Term Sheets & Valuations - A Line by Line Look at the Intricacies of Venture Capital Term Sheets & Valuations (Bigwig Briefs);;Book;;3955;;5;;6;;12,,,,,,,
345;;0071580255;;Sensible Cruising;;Book;;442756;;5;;3;;5,,,,,,,
346;;0130877263;;Corrections in America;;Book;;404199;;5;;8;;3,,,,,,,
347;;0130810819;;UNIX Network Programming, Volume 2;;Book;;48823;;5;;9;;10,,,,,,
348;;0815314213;;Presentation of Evidence to Juries (Readings in Trial Advocacy and the Social Sciences, Vol 3);;Book;;2533553;;0;;1;;0,,,,,,
349;;B00004U0FN;;Perceval;;DVD;;17659;;5;;9;;7,,,,,,,
350;;078971826X;;Complete Idiot's Guide to Linux;;Book;;445384;;5;;4;;29,,,,,,,
351;;0471983861;;Digital Multimedia (Worldwide Series in Computer Science);;Book;;791805;;5;;6;;3,,,,,,,
352;;1879773058;;Twenty-Five Lessons in Citizenship;;Book;;675457;;5;;2;;4,,,,,,,
353;;B00004TAU0;;Motown Party;;Music;;164437;;2;;4;;2,,,,,,,
354;;0882143786;;Marriage;;Book;;438087;;5;;4;;0,,,,,,,
356;;075531011X;;Clarissa and the Countryman Sally Forth;;Book;;1294672;;0;;2;;1,,,,,,,
358;;B000002ANX;;Higher Ground;;Music;;21678;;5;;6;;0,,,,,,,
359;;0140433562;;The Cistercian World;;Book;;590207;;5;;1;;2,,,,,,,
360;;0415143551;;Warfare in Ancient Greece;;Book;;774961;;5;;3;;2,,,,,,,
361;;0939193329;;Remedios caseros para proteger su salud;;Book;;1829145;;0;;2;;0,,,,,,,
362;;B000002NHZ;;Best of Smooth Jazz;;Music;;7996;;5;;11;;6,,,,,,,
363;;B000068GA4;;Danzig II;;Music;;8760;;5;;3;;22,,,,,,,
364;;B000068GA5;;Undisputed Attitude;;Music;;44279;;5;;2;;29,,,,,,,
365;;B000002NHU;;What's Your Name;;Music;;10376;;5;;4;;39,,,,,,,
366;;B000068GA3;;Danzig III;;Music;;49201;;5;;3;;10,,,,,,,
367;;0887292933;;Insight Pocket Guide New Orleans (Insight Pocket Guides);;Book;;783574;;5;;6;;20,,,,,,,
368;;0891873708;;Thirty Lessons in Outlining;;Book;;1108355;;0;;3;;0,,,,,,,
369;;B000002NHN;;The Book of Secrets;;Music;;1581;;5;;8;;416,,,,,,,
370;;B000002NHJ;;Fresh Meat;;Music;;143353;;1;;2;;3,,,,,,,
371;;B000002NHO;;The Book of Secrets;;Music;;216328;;5;;8;;416,,,,,,,
372;;0834210126;;Cost Accounting for Health Care Organizations;;Book;;501146;;1;;3;;3,,,,,,,
373;;B000002NHD;;I Couldn't Hear Nobody Pray;;Music;;59945;;5;;8;;5,,,,,,,
374;;0963288539;;Application of Chaos Theory to Psychological Models;;Book;;463432;;5;;1;;7,,,,,,,
375;;B000002NHF;;Another Time Another Place;;Music;;129019;;5;;15;;4,,,,,,,
376;;B000002NHG;;The Dance;;Music;;6383;;5;;2;;145,,,,,,,
377;;B000002NHC;;Live at the BBC;;Music;;137153;;5;;5;;9,,,,,,,
378;;0132290227;;Accounting Procedures;;Book;;359076;;0;;5;;0,,,,,,,
379;;B000002NHA;;Evita;;Music;;6716;;5;;7;;132,,,,,,,
380;;0792376781;;Systematic Design of CMOS Switched-Current Bandpass Sigma-Delta Modulators for Digital Communication Chips;;Book;;1655184;;0;;4;;0,,,,,,,
381;;019506206X;;Time and the Verb;;Book;;1328082;;0;;3;;0,,,,,,,
382;;0071372644;;Telecommunications Pocket Reference;;Book;;2116981;;4;;0;;0,,,,,,,
383;;0446677027;;Blue;;Book;;579831;;5;;4;;20,,,,,,,
384;;0595238955;;100 Happy Naked New Yorkers;;Book;;2350864;;0;;4;;3,,,,,,,
385;;0195131886;;Design and Analysis of Ecological Experiments;;Book;;393361;;5;;7;;0,,,,,,,
386;;B00005QSS2;;Live At Gilley's;;Music;;38223;;5;;13;;0,,,,,,,
387;;1568218869;;Jewish History in 100 Nutshells;;Book;;658807;;0;;2;;1,,,,,,,
388;;1885593694;;Garden Fun;;Book;;961628;;0;;2;;0,,,,,,,
389;;1565634659;;Religion and Culture in Ancient Israel;;Book;;1025092;;0;;3;;1,,,,,,,
390;;0684856921;;The FOOD BIBLE;;Book;;281760;;5;;2;;11,,,,,,,
391;;0792296176;;National Geographic's Land of the Anaconda;;Video;;29499;;4;;11;;1,,,,,,,
392;;1555913466;;Xeriscape Handbook;;Book;;153227;;5;;3;;1,,,,,,,
393;;0899333397;;Montana Atlas & Gazetteer (Montana Atlas & Gazetteer);;Book;;16175;;5;;6;;2,,,,,,,
394;;8170592372;;The Gospel of Peace, According to Guru Granth Sahib;;Book;;2916326;;0;;0;;0,,,,,,
395;;0072528613;;Elementary Number Theory (Student's Solution Manual);;Book;;498857;;5;;0;;0,,,,,,,
396;;0937381608;;Brown Ale;;Book;;132195;;5;;2;;2,,,,,,,
397;;1565794370;;Biking the Arizona Trail;;Book;;305371;;5;;7;;2,,,,,,,
398;;0516262440;;Leonard Bernstein (Getting to Know the World's Greatest Composers);;Book;;551254;;5;;3;;1,,,,,,,
399;;1892784076;;Botany in a Day;;Book;;91379;;5;;6;;9,,,,,,,
400;;0586041559;;Wellington;;Book;;708756;;1;;2;;2,,,,,,,
401;;B00000I9P0;;Cobra;;Music;;54309;;5;;5;;3,,,,,,,
402;;097111000X;;Experiment in Survival;;Book;;593622;;0;;3;;1,,,,,,,
403;;B00000I9P1;;When Seconds Count;;Music;;38608;;5;;0;;0,,,,,,,
404;;0874872669;;Suzuki Cello School Cello;;Book;;1406048;;5;;2;;1,,,,,,,
405;;0898703484;;Ungodly Rage;;Book;;405639;;5;;2;;13,,,,,,,
406;;0262194384;;Layered Learning in Multiagent Systems;;Book;;1032181;;0;;9;;0,,,,,,,
407;;1551668556;;Charm School;;Book;;219090;;5;;5;;58,,,,,,,
408;;0262561077;;The Return of the Real;;Book;;243201;;5;;2;;6,,,,,,,
409;;0791415805;;The Taoist Experience;;Book;;264364;;5;;3;;4,,,,,,,
410;;6301966422;;Brewster McCloud;;Video;;4578;;5;;14;;18,,,,,,,
411;;B000001VP6;;Christmas at Boots' Place;;Music;;88399;;5;;33;;2,,,,,,,
412;;1551802775;;Start and Run a Profitable Gift Basket Business (Start & Run ...);;Book;;454744;;5;;6;;8,,,,,,,
413;;0674875311;;The Literary Guide to the Bible;;Book;;52061;;5;;3;;2,,,,,,,
414;;B00000I9PK;;Rachel's Song;;Music;;37338;;5;;1;;3,,,,,,,
415;;B00000I9PH;;Wow Gospel 1999;;Video;;64573;;0;;3;;2,,,,,,,
416;;0689818289;;October;;Book;;860008;;5;;5;;2,,,,,,,
417;;1853434701;;The Work of the Negative;;Book;;562487;;5;;1;;0,,,,,,,
418;;0743520947;;How Can I Get Through To You?;;Book;;336291;;5;;5;;20,,,,,,,
419;;B000001VP0;;Merry Christmas from Doris Day & Dinah Shore;;Music;;206743;;0;;29;;1,,,,,,,
420;;0198643128;;The Oxford English-Arabic Dictionary of Current Usage;;Book;;201071;;5;;3;;3,,,,,,,
421;;1561230723;;My Nicu Baby Book;;Book;;2447908;;0;;1;;0,,,,,,,
422;;1571741275;;Your Cosmic Kids;;Book;;57772;;4;;4;;1,,,,,,,
423;;088404291X;;Doomed Planet (Mission Earth, Vol 10);;Book;;483904;;5;;3;;8,,,,,,
424;;0486231801;;Japanese Designs (Dover Pictorial Archive Series);;Book;;855076;;1;;4;;1,,,,,,,
425;;3895088994;;Mercedes (2-Volumes in 1 Book);;Book;;254399;;5;;5;;7,,,,,,,
426;;067972186X;;The Drowned and the Saved;;Book;;103652;;5;;3;;15,,,,,,,
427;;3822802719;;Andrea Palladio 1508-1580;;Book;;818287;;0;;4;;0,,,,,,,
428;;0835912086;;Plays Without Endings;;Book;;1066100;;0;;0;;0,,,,,,,
429;;0306808579;;R.E.M.;;Book;;593242;;5;;7;;4,,,,,,,
430;;0761540849;;No One Lives Forever 2;;Book;;295104;;5;;8;;2,,,,,,,
431;;1852791047;;Hungarian Vizsla (World of Dogs);;Book;;721894;;2;;2;;2,,,,,,,
432;;0787311758;;Colour Meditations;;Book;;635575;;0;;1;;0,,,,,,,
433;;0130153621;;LabVIEW for Data Acquisition;;Book;;333396;;5;;5;;0,,,,,,,
434;;157270182X;;The Code of the Woosters;;Book;;364845;;5;;7;;2,,,,,,,
435;;0805055592;;The Power of Reiki;;Book;;125967;;5;;4;;27,,,,,,,
436;;087678094X;;Italic Handwriting Series Book C (Italic Handwriting Series);;Book;;170148;;5;;0;;0,,,,,,,
437;;0721674895;;Core Curriculum for Neonatal Intensive Care Nursing;;Book;;411095;;4;;6;;2,,,,,,,
438;;1592000088;;Focus On Photon Mapping (Game Development);;Book;;1008178;;0;;7;;7,,,,,,,
439;;0486284999;;Narrative of the Life of Frederick Douglass (Dover Thrift Editions);;Book;;105471;;5;;6;;62,,,,,,,
440;;0939459043;;Sterile Pharmaceutical Packaging;;Book;;3459764;;0;;0;;0,,,,,,,
441;;0679444653;;One Hundred Years of Solitude (Everyman's Library (Cloth));;Book;;225347;;5;;2;;424,,,,,,,
442;;6303864120;;It's Arbor Day, Charlie Brown;;Video;;8215;;5;;7;;4,,,,,,
443;;1563897431;;World's Finest Comics Archives, Vol. 2 (DC Archive Editions);;Book;;508580;;5;;3;;0,,,,,,
444;;1891024248;;Interaction;;Book;;556783;;5;;3;;0,,,,,,,
445;;096745039X;;An Affair of Sorcerers;;Book;;658071;;5;;3;;2,,,,,,,
446;;0802848109;;Faith and Justification (Studies in Dogmatics);;Book;;1126844;;0;;1;;0,,,,,,,
447;;1575870347;;I Hate Stanford;;Book;;1428891;;0;;3;;1,,,,,,,
448;;0312966091;;Three To Get Deadly;;Book;;607;;5;;5;;141,,,,,,,
449;;1579651801;;Audubon 365 Birds Page-A-Day Calendar 2002;;Book;;741634;;0;;0;;0,,,,,,,
450;;0061007226;;The Exorcist;;Book;;52294;;5;;4;;179,,,,,,,
451;;0803960972;;Making Change Happen;;Book;;513382;;5;;4;;0,,,,,,,
452;;1561704962;;101 Ways to Health and Healing;;Book;;909719;;0;;4;;0,,,,,,,
453;;B0000296JH;;The Insider;;Music;;5204;;5;;5;;31,,,,,,,
454;;1565546644;;Memories of Lafayette;;Book;;1961497;;0;;11;;0,,,,,,,
455;;B000004BTK;;Midwinter Night's Dream;;Music;;59751;;5;;10;;3,,,,,,,
456;;B0000296JO;;Made in Japan;;Music;;76162;;5;;5;;16,,,,,,,
457;;B0000296JB;;Make Yourself;;Music;;2439;;5;;6;;545,,,,,,,
458;;B0000296JD;;The Gift of Game;;Music;;15069;;5;;3;;142,,,,,,,
459;;B0000296JC;;Make Yourself;;Music;;301940;;5;;6;;545,,,,,,,
460;;B0000296JF;;The Gift of Game [Clean];;Music;;148327;;2;;3;;9,,,,,,,
461;;0520225228;;The Visual Culture of American Religions;;Book;;297260;;5;;4;;0,,,,,,,
462;;0811826449;;The Civil War Collection;;Book;;650908;;4;;1;;4,,,,,,,
463;;0846450739;;Improve Your People Skills;;Book;;1347474;;0;;1;;0,,,,,,,
464;;081321078X;;Say It Is Pentecost;;Book;;416704;;5;;2;;0,,,,,,,
465;;1563220776;;Because of Jesus;;Book;;352530;;1;;5;;3,,,,,,,
466;;0847690458;;Negotiating a Complex World;;Book;;701611;;5;;3;;1,,,,,,,
467;;0787951978;;From The Ground Up (Jossey-Bass Business & Management (Paperback));;Book;;697485;;5;;6;;2,,,,,,,
468;;B0000296JU;;Awake and Breathe;;Music;;80719;;5;;3;;68,,,,,,,
469;;B000054483;;Bird Songs;;Music;;368279;;0;;4;;1,,,,,,,
470;;B0000296JW;;Music Bank;;Music;;9217;;5;;9;;42,,,,,,,
471;;0471377554;;Bergin and Garfield's Handbook of Psychotherapy and Behavior Change (Bergin and Garfield's Handbook of Psychotherapy and Behavior Change);;Book;;243106;;5;;3;;0,,,,,,,
472;;0385333641;;From Here to Eternity;;Book;;149198;;5;;4;;47,,,,,,,
473;;0834209136;;Essentials of Managed Health Care;;Book;;521058;;5;;2;;1,,,,,,,
474;;0816623414;;Bad Aboriginal Art;;Book;;714825;;2;;3;;2,,,,,,,
475;;0866539972;;Teachers' Messages for Report Cards;;Book;;329111;;5;;5;;2,,,,,,,
476;;1874416125;;Revolutionary Guide to Assembly Language;;Book;;224977;;5;;1;;14,,,,,,,
477;;0679449159;;A Simple Path;;Book;;630863;;5;;9;;20,,,,,,,
478;;0800618149;;Prophecy and Society in Ancient Israel;;Book;;210639;;5;;4;;1,,,,,,,
479;;1901295141;;How to Build & Power Tune Su Carburettors (Speedpro);;Book;;841434;;5;;1;;0,,,,,,,
480;;B0000296J9;;Gunfighter Ballads & Trail Songs;;Music;;1310;;5;;3;;42,,,,,,,
481;;1401015786;;A Major Case;;Book;;2860756;;0;;1;;14,,,,,,,
482;;0865302839;;Thematic Learning Adventures for Young Children;;Book;;349113;;0;;3;;0,,,,,,,
483;;0060920203;;Hitler;;Book;;338578;;5;;5;;13,,,,,,,
484;;089555092X;;St. Martin De Porres-Apostle of Charity (Cross and Crown Series of Spirituality);;Book;;353750;;5;;3;;1,,,,,,,
485;;B0000296J5;;Stand By Your Man (Exp);;Music;;106870;;5;;3;;4,,,,,,,
486;;B0000296J3;;Stardust;;Music;;1060;;5;;2;;46,,,,,,,
487;;0064436411;;The Wood Between the Worlds;;Book;;701311;;5;;6;;4,,,,,,,
488;;0590282085;;Nova's Ark;;Book;;520808;;5;;5;;10,,,,,,,
489;;B000004BTI;;Beyond Horizon;;Music;;122769;;0;;7;;2,,,,,,,
490;;1586648500;;Record Of Lodoss War Chronicles Of The Heroic Knight Book 2 (Record of Lodoss War (Graphic Novels));;Book;;1110195;;5;;2;;1,,,,,,,
491;;0735103488;;The Life of Sir William Osler;;Book;;964920;;1;;2;;1,,,,,,,
492;;0671315242;;German;;Book;;697335;;5;;2;;8,,,,,,,
493;;0689801130;;Ten-Second Rainshowers;;Book;;400405;;5;;4;;4,,,,,,,
494;;0399521372;;We Can Work It Out;;Book;;5637;;5;;2;;9,,,,,,,
495;;0891099506;;Discipleship Journal's 101 Best Small Group Ideas;;Book;;147390;;5;;3;;2,,,,,,,
496;;0781719682;;Procedures for Primary Care Providers;;Book;;572264;;5;;8;;0,,,,,,,
497;;0810820285;;Vowel Chart;;Book;;534634;;0;;4;;0,,,,,,,
498;;1579102573;;Perspectives on the Word of God;;Book;;88323;;3;;1;;1,,,,,,,
499;;6304972857;;Great Expectations;;Video;;4606;;5;;24;;143,,,,,,,
500;;0895299860;;Chinese Herbal Secrets;;Book;;267826;;5;;7;;1,,,,,,,
501;;0028639197;;The Complete Idiot's Guide to Getting Published (2nd Edition);;Book;;348971;;5;;3;;55,,,,,,,
502;;0452280362;;Dreaming Southern;;Book;;156004;;5;;1;;28,,,,,,,
503;;0130803197;;A-1 Photography Practice Set for Accounting;;Book;;1345775;;0;;4;;0,,,,,,,
504;;0891061320;;Partnering Intelligence;;Book;;183692;;5;;8;;6,,,,,,,
505;;0520201469;;Musicology and Difference;;Book;;202850;;5;;4;;0,,,,,,,
506;;1570753407;;Inventing Catholic Tradition;;Book;;703435;;0;;3;;0,,,,,,,
507;;B000000WID;;Live at the Hollywood Palladium (December 15, 1988);;Music;;40899;;5;;3;;10,,,,,,
508;;1582614687;;America's Heroes;;Book;;644768;;0;;6;;5,,,,,,,
509;;1887734317;;The Enormous Turnip;;Book;;525658;;5;;3;;0,,,,,,,
510;;0691089566;;Available Light;;Book;;102038;;5;;4;;3,,,,,,,
511;;0966854713;;Business Start-up Handbook;;Book;;823489;;0;;6;;4,,,,,,,
512;;1892629011;;Flavors of St. Augustine;;Book;;1457034;;0;;2;;3,,,,,,,
513;;B00000K2C1;;Balance of the Force;;Music;;95714;;5;;7;;6,,,,,,,
514;;B000050X30;;Verdi - Il Trovatore / Levine, Milnes, Marton, Pavarotti, Metropolitan Opera;;DVD;;22561;;5;;12;;17,,,
515;;B000050X32;;Anne-Sophie Mutter - A Life with Beethoven;;DVD;;31160;;5;;8;;4,,,,,,,
516;;B00006GA32;;From Dirt We Come;;Music;;481932;;0;;2;;1,,,,,,,
517;;B00000K2C5;;Sacred Steel Live!;;Music;;86612;;5;;7;;7,,,,,,,
518;;B00000K2C9;;Jazz Steppin';;Music;;213856;;5;;7;;1,,,,,,,
519;;9500715899;;El corazón de piedra verde;;Book;;1703480;;0;;1;;0,,,,,,,
520;;0764420747;;Training Youth for Dynamic Leadership;;Book;;631693;;5;;3;;0,,,,,,,
521;;0802436919;;Attack of the Amazons (The Seven Sleepers , No 8);;Book;;155098;;5;;3;;9,,,,,,
522;;B000050X31;;Mozart - Die Zauberflote (The Magic Flute) / Levine, Battle, Serra, Metropolitan Opera;;DVD;;10124;;5;;14;;30,,,,
524;;B000006DGD;;Chet Baker Quartet Featuring Russ Freeman;;Music;;98377;;5;;5;;4,,,,,,,
525;;9757502006;;Thebes;;Book;;1762954;;0;;5;;9,,,,,,,
526;;B00000JHXU;;Bring It On!;;Music;;514413;;0;;1;;0,,,,,,,
527;;1932047093;;Wings of Discovery;;Book;;80299;;5;;1;;10,,,,,,,
528;;B00005KB59;;Viennese Memories;;Music;;274843;;0;;10;;0,,,,,,,
529;;0415141176;;An Outline of Philosophy;;Book;;581223;;0;;2;;1,,,,,,,
530;;1561502391;;How to Borrow Your Way to Wealth Success;;Book;;1624508;;0;;0;;0,,,,,,,
531;;3829053851;;David Copperfield;;Book;;943856;;0;;5;;1,,,,,,,
532;;0830714049;;A Step-By-Step Guide to Church Marketing Breaking Ground for the Harvest;;Book;;492406;;5;;0;;0,,,,,,,
533;;1882269071;;Mathematics Dictionary and Handbook;;Book;;984999;;0;;1;;1,,,,,,,
534;;0759248192;;Union Bust (Destroyer, 7);;Book;;642154;;5;;1;;0,,,,,,
535;;0750673389;;Synopsis of Cardiac Physical Diagnosis;;Book;;661765;;0;;4;;0,,,,,,,
536;;0849914434;;Evangelism And Missions;;Book;;938017;;0;;2;;0,,,,,,,
537;;0674993691;;Greek Mathematical Works;;Book;;329367;;5;;4;;0,,,,,,,
538;;B000002VTR;;Ultimate New Wave Party 1998;;Music;;123593;;5;;4;;10,,,,,,,
539;;0226519996;;A History of the Federal Reserve, Vol. 1;;Book;;527778;;5;;8;;1,,,,,,
540;;186100818X;;Professional Visual Basic 6;;Book;;509802;;5;;2;;5,,,,,,,
541;;B00005KB5Q;;Ad Lib;;Music;;245469;;0;;9;;2,,,,,,,
"542;;968783143X;;""Digo  yo como mujer""", Catalina D`Erzell (Feminista de México);;Book;;3126505;;0;;0;;0,,,,,,
543;;0192842374;;Classical Art;;Book;;119754;;5;;4;;1,,,,,,,
544;;1931834040;;Descendants of Noah;;Book;;1519110;;0;;0;;0,,,,,,,
545;;0687020883;;Forgetting Whose We Are;;Book;;479867;;5;;3;;0,,,,,,,
546;;B0000648L1;;And His Orchestra;;Music;;459003;;0;;1;;0,,,,,,,
547;;1402071302;;PCB Design for Real-World EMI Control (The Kluwer International Series in Engineering and Computer Science);;Book;;386189;;5;;5;;0,,,,,,,
548;;048641793X;;Masks of the World;;Book;;552653;;5;;3;;0,,,,,,,
549;;0965980928;;The Helix Factor II;;Book;;1191515;;0;;0;;0,,,,,,,
550;;0970007914;;Mad About Shooters Baby;;Book;;813617;;5;;4;;0,,,,,,,
551;;0684831376;;The SECRET OF THE BULLS;;Book;;1028921;;1;;2;;5,,,,,,,
552;;0789428660;;Ultimate Freshwater Fishing;;Book;;842919;;0;;2;;1,,,,,,,
553;;0872290980;;Teaching U.S. Puerto Rican History (Teaching Diversity);;Book;;2144540;;0;;1;;0,,,,,,,
554;;1591821924;;Marmalade Boy, Vol. 8;;Book;;308668;;5;;4;;2,,,,,,
555;;6301701720;;Vince Lombardi Video Football Card;;Video;;75587;;0;;1;;0,,,,,,,
556;;0811201899;;Baudelaire;;Book;;77694;;1;;2;;3,,,,,,,
557;;0310228735;;NIV Compact Dictionary of the Bible;;Book;;369098;;5;;5;;2,,,,,,,
558;;B00000K2CD;;Trance States in Tongues;;Music;;55716;;2;;4;;5,,,,,,,
559;;B00000K2CG;;Retrograss;;Music;;127573;;5;;14;;7,,,,,,,
560;;B00000K2CH;;Simply Grand;;Music;;22663;;5;;2;;4,,,,,,,
561;;0694524182;;I Wish I Had a Red Dress;;Book;;440649;;5;;5;;78,,,,,,,
562;;0793562899;;Selections from The Beatles Anthology, Volume 1 (Selections from the Beatles Anthology);;Book;;1415841;;0;;4;;1,,,,,,
563;;0300059191;;The Archaeology of Ancient Israel;;Book;;426306;;5;;4;;1,,,,,,,
564;;B00000K2CM;;Whatcha Doin';;Music;;80727;;5;;4;;10,,,,,,,
565;;1587680238;;Becoming Bread;;Book;;219931;;5;;3;;2,,,,,,,
566;;0801020751;;Evangelical Dictionary of Theology (Baker Reference Library);;Book;;47986;;5;;5;;7,,,,,,,
567;;0520209672;;Spinning Fantasies;;Book;;813164;;5;;3;;1,,,,,,,
568;;B00000K2CW;;Do Re Mi (1999 Broadway Revival Cast);;Music;;25776;;5;;2;;8,,,,,,,
569;;0521775043;;Color and Light in Nature;;Book;;27337;;5;;4;;5,,,,,,,
570;;B000001OOZ;;Brainwave Journey [1996];;Music;;246922;;0;;15;;5,,,,,,,
571;;0873415175;;Price Guide to Holt-Howard Collectibles;;Book;;553881;;2;;3;;4,,,,,,,
572;;0715314033;;More Garden Woodwork in a Weekend;;Book;;1432539;;0;;3;;1,,,,,,,
573;;B000001OOP;;Brainwave Suite (w/booklet);;Music;;122185;;5;;11;;15,,,,,,,
574;;0613020707;;Zeke Pippin;;Book;;1297347;;5;;1;;3,,,,,,,
575;;0451523822;;Fathers and Sons;;Book;;178278;;5;;2;;56,,,,,,,
576;;0937822558;;Lofting;;Book;;158502;;5;;3;;1,,,,,,,
577;;0451163966;;One Flew Over the Cuckoo's Nest;;Book;;758;;5;;3;;316,,,,,,,
578;;0803970978;;Visions of Culture;;Book;;145324;;5;;1;;1,,,,,,,
579;;0399233806;;Queen's Own Fool;;Book;;207096;;5;;5;;32,,,,,,,
580;;0130742163;;Society;;Book;;876870;;5;;3;;8,,,,,,,
581;;B000002V0L;;The First Day;;Music;;21325;;5;;3;;3,,,,,,,
582;;0553801430;;By the Light of the Moon;;Book;;38164;;5;;3;;178,,,,,,,
583;;0374454973;;Nell's Quilt;;Book;;127204;;0;;1;;10,,,,,,,
584;;B000002V0M;;Kenton in Hi-Fi;;Music;;13744;;5;;9;;11,,,,,,,
585;;B000002V0O;;Keeper of the Flame;;Music;;112487;;1;;6;;2,,,,,,,
586;;B000002V0N;;The Misty Miss Christy;;Music;;60679;;5;;6;;9,,,,,,,
587;;B000002V0I;;The Best Of James Bond;;Music;;108957;;1;;2;;12,,,,,,,
588;;B000002V0H;;Capitol Years;;Music;;63078;;5;;5;;9,,,,,,,
589;;6304618166;;Hap Ki Do #4;;Video;;123277;;0;;1;;0,,,,,,,
590;;B000002V0K;;Sarah Sings Soulfully;;Music;;99504;;5;;8;;5,,,,,,,
591;;B000002V0F;;Venus Isle;;Music;;41326;;5;;1;;61,,,,,,,
592;;188576717X;;Southern Slavery;;Book;;889974;;0;;2;;26,,,,,,,
593;;B000002V0C;;The Best of Ronnie Laws;;Music;;21087;;5;;4;;4,,,,,,,
594;;B000002V0B;;Nat King Cole Trio;;Music;;12692;;5;;9;;4,,,,,,,
595;;1883403413;;Outdoor Photography;;Book;;910741;;0;;6;;0,,,,,,,
596;;0446677817;;Buster's Diaries;;Book;;118217;;1;;2;;7,,,,,,,
597;;0151009309;;Sunday Jews;;Book;;539223;;5;;4;;10,,,,,,,
598;;B000002V0X;;The Best Of Nina Simone;;Music;;142801;;5;;8;;8,,,,,,,
